record_id,Date,Sales_Rep,Customer,Product,COGS,Sales,Country,State,Product_Rating,Service_Rating,Sales_Rep_Rating,Sales_Rating,Profit,Profit_Rank
S00969,5/1/19,Desiree A,Google,OLD Item,3297.0465,7326.77,United States,RhodeIsland,4.0,5.0,2.0,3.6666666666666665,4029.7235000000005,Large Profit
S00970,8/27/18,Desiree A,The Economist,III Item,5843.4508,6249.68,United States,Connecticut,4.0,1.0,3.0,2.6666666666666665,406.2292000000007,Small Profit
S00971,2/18/18,Desiree A,Solar and Wind Inc.,UCC Item,2549.8845,5666.41,United States,NewYork,1.0,1.0,2.0,1.3333333333333333,3116.5254999999997,Large Profit
S00972,7/17/18,Desiree A,Amazon.com,WRA Item,4164.3375,5552.45,United States,NewJersey,1.0,5.0,5.0,3.6666666666666665,1388.1125000000002,Medium Profit
S00973,8/23/18,Desiree A,McLendon's Hardware,RFT Item,3975.27,5300.36,United States,Pennsylvania,4.0,4.0,5.0,4.333333333333333,1325.0899999999997,Medium Profit
S00974,5/29/18,Desiree A,Whole Foods,FII Item,2669.887,4854.34,United States,Maine,5.0,1.0,1.0,2.3333333333333335,2184.453,Large Profit
S00975,8/26/17,Desiree A,Solar and Wind Inc.,BWQ Item,3879.2589,4148.94,United States,NewHampshire,1.0,5.0,3.0,3.0,269.6810999999998,Small Profit
S00976,11/24/17,Desiree A,Peet's Coffee,HVN Item,2266.0715,4120.13,United States,Vermont,4.0,4.0,2.0,3.3333333333333335,1854.0585,Medium Profit
S00977,11/24/17,Desiree A,Nature Company,HYT Item,2308.661,3980.45,United States,Massachusetts,2.0,4.0,3.0,3.0,1671.7889999999998,Medium Profit
S00978,6/19/18,Desiree A,Sherman Williams,SBX Item,3281.5376,3729.02,United States,RhodeIsland,3.0,1.0,5.0,3.0,447.48239999999987,Small Profit
S00979,10/9/17,Desiree A,Peet's Coffee,GPJ Item,1935.6095,3519.29,United States,Connecticut,5.0,4.0,3.0,4.0,1583.6805,Medium Profit
S00980,10/25/18,Desiree A,Peet's Coffee,ETO Item,2033.5438,3506.11,United States,NewYork,5.0,2.0,2.0,3.0,1472.5662000000002,Medium Profit
S00981,2/2/19,Desiree A,The Economist,YKX Item,3025.76285,3236.11,United States,NewJersey,4.0,4.0,2.0,3.3333333333333335,210.34715000000006,Small Profit
S00982,5/3/18,Desiree A,Google,XFG Item,1675.509,3046.38,United States,Pennsylvania,3.0,1.0,5.0,3.0,1370.871,Medium Profit
S00983,10/6/18,Desiree A,Yahoo,NPT Item,981.5397,2652.81,United States,Maine,3.0,1.0,5.0,3.0,1671.2703,Medium Profit
S00984,7/3/17,Desiree A,The Economist,HFM Item,1160.9145,2579.81,United States,NewHampshire,1.0,4.0,5.0,3.3333333333333335,1418.8954999999999,Medium Profit
S00985,10/23/17,Desiree A,ExcelIsVeryFun.com,SZD Item,1719.2168,2528.26,United States,Vermont,1.0,4.0,3.0,2.6666666666666665,809.0432000000003,Medium Profit
S00986,12/25/18,Desiree A,Office Depot,NYC Item,1812.1425,2416.19,United States,Massachusetts,5.0,5.0,4.0,4.666666666666667,604.0475000000001,Medium Profit
S00987,7/15/18,Desiree A,ExcelIsVeryFun.com,XDL Item,989.7545,1677.55,United States,RhodeIsland,4.0,2.0,3.0,3.0,687.7955,Medium Profit
S00988,7/17/17,Desiree A,Office Depot,JYF Item,1210.3425,1613.79,United States,Connecticut,3.0,5.0,2.0,3.3333333333333335,403.4475,Small Profit
S00989,4/13/19,Desiree A,ExcelIsVeryFun.com,TNQ Item,457.7566,1237.18,United States,NewYork,5.0,1.0,5.0,3.6666666666666665,779.4234000000001,Medium Profit
S00990,12/24/17,Desiree A,Sherman Williams,DES Item,322.3756,555.82,United States,NewJersey,4.0,5.0,2.0,3.6666666666666665,233.44440000000003,Small Profit
S00991,4/3/18,Desiree A,Amazon.com,AIZ Item,219.0824,322.18,United States,Pennsylvania,2.0,2.0,4.0,2.6666666666666665,103.0976,Small Profit
S00992,9/11/18,Desiree A,Google,LLG Item,45.6247,77.33,United States,Maine,3.0,3.0,5.0,3.6666666666666665,31.7053,Small Profit
S00993,12/29/17,Dina,Google,FYV Item,4204.497,9777.9,United States,NewHampshire,2.0,5.0,5.0,4.0,5573.402999999999,Large Profit
S00994,11/16/18,Dina,Amazon.com,EMI Item,3606.3604,9746.92,United States,Vermont,3.0,5.0,2.0,3.3333333333333335,6140.5596000000005,Large Profit
S00995,6/13/18,Dina,Peet's Coffee,QGM Item,5643.7453,9565.67,United States,Massachusetts,5.0,5.0,1.0,3.6666666666666665,3921.9247000000005,Large Profit
S00996,12/29/18,Dina,Nature Company,KNH Item,5622.9714,9530.46,United States,RhodeIsland,3.0,2.0,5.0,3.3333333333333335,3907.4885999999988,Large Profit
S00997,10/12/17,Dina,Amazon.com,FWK Item,7133.745,9511.66,United States,Connecticut,5.0,2.0,3.0,3.3333333333333335,2377.915,Large Profit
S00998,11/10/18,Dina,Whole Foods,ZNE Item,8311.6,9445.0,United States,NewYork,5.0,1.0,3.0,3.0,1133.3999999999996,Medium Profit
S00999,12/31/18,Dina,McLendon's Hardware,YCJ Item,8192.4656,9309.62,United States,NewJersey,5.0,1.0,5.0,3.6666666666666665,1117.1544000000013,Medium Profit
S01000,4/12/19,Dina,Office Depot,VDQ Item,5261.6082,8917.98,United States,Pennsylvania,3.0,2.0,1.0,2.0,3656.3718,Large Profit
S01001,7/26/18,Dina,McLendon's Hardware,IZV Item,6050.4088,8897.66,United States,Maine,4.0,4.0,5.0,4.333333333333333,2847.2511999999997,Large Profit
S01002,5/22/19,Dina,Peet's Coffee,KXU Item,3963.807,8808.46,United States,NewHampshire,1.0,2.0,1.0,1.3333333333333333,4844.652999999999,Large Profit
S01003,8/29/18,Dina,Whole Foods,UXS Item,3739.0736,8695.52,United States,Vermont,2.0,5.0,3.0,3.3333333333333335,4956.446400000001,Large Profit
S01004,5/20/18,Dina,McLendon's Hardware,VGY Item,3633.7236,8450.52,United States,Massachusetts,2.0,3.0,4.0,3.0,4816.796400000001,Large Profit
S01005,4/21/19,Dina,Nature Company,AAA Item,3627.81,8061.8,United States,RhodeIsland,1.0,2.0,4.0,2.3333333333333335,4433.99,Large Profit
S01006,3/26/18,Dina,Nature Company,GRX Item,6043.74,8058.32,United States,Connecticut,4.0,3.0,3.0,3.3333333333333335,2014.58,Large Profit
S01007,10/20/17,Dina,Costco,GPC Item,3183.978,7404.6,United States,NewYork,3.0,2.0,2.0,2.3333333333333335,4220.622,Large Profit
S01008,7/22/17,Dina,The Economist,XIW Item,3116.7432,7248.24,United States,NewJersey,4.0,2.0,1.0,2.3333333333333335,4131.4968,Large Profit
S01009,2/8/18,Dina,ExcelIsVeryFun.com,IGI Item,6764.52865,7234.79,United States,Pennsylvania,1.0,3.0,4.0,2.6666666666666665,470.26134999999977,Small Profit
S01010,1/4/19,Dina,Nature Company,TQY Item,3864.6444,6663.18,United States,Maine,4.0,1.0,3.0,2.6666666666666665,2798.5356,Large Profit
S01011,12/14/18,Dina,Amazon.com,RWH Item,2964.7575,6588.35,United States,NewHampshire,5.0,3.0,5.0,4.333333333333333,3623.5925,Large Profit
S01012,3/11/18,Dina,Amazon.com,CNH Item,4467.838,6570.35,United States,Vermont,3.0,5.0,5.0,4.333333333333333,2102.5120000000006,Large Profit
S01013,11/21/17,Dina,Nature Company,PVQ Item,3386.79,6157.8,United States,Massachusetts,3.0,2.0,2.0,2.3333333333333335,2771.01,Large Profit
S01014,1/6/18,Dina,Peet's Coffee,CIU Item,3370.994,6129.08,United States,RhodeIsland,4.0,5.0,2.0,3.6666666666666665,2758.086,Large Profit
S01015,4/12/18,Dina,Whole Foods,KLB Item,2522.2897,5865.79,United States,Connecticut,1.0,1.0,2.0,1.3333333333333333,3343.5003,Large Profit
S01016,12/25/17,Dina,Yahoo,IJX Item,2636.7345,5859.41,United States,NewYork,4.0,5.0,3.0,4.0,3222.6755,Large Profit
S01017,10/3/18,Dina,Sherman Williams,SVY Item,3840.1176,4363.77,United States,NewJersey,4.0,1.0,4.0,3.0,523.6524000000004,Medium Profit
S01018,8/18/18,Dina,Amazon.com,BII Item,3170.595,4227.46,United States,Pennsylvania,5.0,4.0,4.0,4.333333333333333,1056.8650000000002,Medium Profit
S01019,4/19/19,Dina,Whole Foods,CSZ Item,1741.0227,4048.89,United States,Maine,5.0,1.0,3.0,3.0,2307.8673,Large Profit
S01020,8/18/17,Dina,Costco,VCN Item,2991.765,3989.02,United States,NewHampshire,5.0,5.0,3.0,4.333333333333333,997.2550000000001,Medium Profit
S01021,10/29/18,Dina,Nature Company,KEH Item,1712.9652,3983.64,United States,Vermont,5.0,3.0,2.0,3.3333333333333335,2270.6748,Large Profit
S01022,4/25/18,Dina,Home Depot,UHI Item,2700.3072,3971.04,United States,Massachusetts,5.0,5.0,2.0,4.0,1270.7327999999998,Medium Profit
S01023,5/6/18,Dina,Whole Foods,SVF Item,3437.808,3676.8,United States,RhodeIsland,5.0,1.0,1.0,2.3333333333333335,238.9920000000002,Small Profit
S01024,2/1/19,Dina,Office Depot,BGN Item,2812.1368,3195.61,United States,Connecticut,5.0,3.0,2.0,3.3333333333333335,383.4731999999999,Small Profit
S01025,10/13/17,Dina,Sherman Williams,GJP Item,1801.0616,2648.62,United States,NewYork,3.0,1.0,5.0,3.0,847.5583999999999,Medium Profit
S01026,10/19/18,Dina,ExcelIsVeryFun.com,ZLG Item,1097.833,2553.1,United States,NewJersey,2.0,2.0,5.0,3.0,1455.2669999999998,Medium Profit
S01027,12/5/18,Dina,Sherman Williams,QRB Item,851.6216,2301.68,United States,Pennsylvania,3.0,4.0,5.0,4.0,1450.0584,Medium Profit
S01028,6/5/19,Dina,Peet's Coffee,ARS Item,1012.14685,1082.51,United States,Maine,3.0,2.0,3.0,2.6666666666666665,70.36315000000002,Small Profit
S01029,5/3/18,Dina,Solar and Wind Inc.,IIH Item,531.59,781.75,United States,NewHampshire,1.0,5.0,3.0,3.0,250.15999999999997,Small Profit
S01030,4/26/19,Dina,Sherman Williams,ONV Item,317.2712,737.84,United States,Vermont,1.0,5.0,3.0,3.0,420.5688,Small Profit
S01031,4/22/18,Dina,Peet's Coffee,XRC Item,275.6992,405.44,United States,Massachusetts,3.0,4.0,4.0,3.6666666666666665,129.74079999999998,Small Profit
S01032,7/1/17,Dina,McLendon's Hardware,BJI Item,105.4019,284.87,United States,RhodeIsland,2.0,1.0,2.0,1.6666666666666667,179.4681,Small Profit
S01033,12/19/17,Donald Wayne,McLendon's Hardware,NNT Item,5867.6562,9945.18,United States,Connecticut,2.0,1.0,1.0,1.3333333333333333,4077.5238,Large Profit
S01034,2/19/18,Donald Wayne,Peet's Coffee,TRK Item,3523.0105,9521.65,United States,NewYork,3.0,4.0,1.0,2.6666666666666665,5998.639499999999,Large Profit
S01035,8/1/18,Donald Wayne,McLendon's Hardware,QNF Item,7010.2725,9347.03,United States,NewJersey,3.0,1.0,3.0,2.3333333333333335,2336.7575000000006,Large Profit
S01036,5/1/19,Donald Wayne,Peet's Coffee,DSQ Item,3750.0773,8721.11,United States,Pennsylvania,5.0,2.0,5.0,4.0,4971.032700000001,Large Profit
S01037,11/21/18,Donald Wayne,Costco,VOT Item,3180.816,8596.8,United States,Maine,5.0,1.0,4.0,3.3333333333333335,5415.9839999999995,Large Profit
S01038,4/5/19,Donald Wayne,Costco,FSJ Item,4647.2855,8449.61,United States,NewHampshire,5.0,5.0,2.0,4.0,3802.3245000000006,Large Profit
S01039,12/17/18,Donald Wayne,Yahoo,MJE Item,3549.915,7888.7,United States,Vermont,4.0,1.0,4.0,3.0,4338.785,Large Profit
S01040,12/30/17,Donald Wayne,ExcelIsVeryFun.com,DBH Item,4139.7565,7526.83,United States,Massachusetts,3.0,4.0,1.0,2.6666666666666665,3387.0734999999995,Large Profit
S01041,10/24/17,Donald Wayne,Sherman Williams,HMW Item,5011.1716,7369.37,United States,RhodeIsland,3.0,3.0,2.0,2.6666666666666665,2358.1984,Large Profit
S01042,5/12/18,Donald Wayne,Solar and Wind Inc.,FPU Item,4937.5344,7261.08,United States,Connecticut,3.0,4.0,5.0,4.0,2323.5456000000004,Large Profit
S01043,7/11/18,Donald Wayne,Costco,JNF Item,4211.1828,7260.66,United States,NewYork,1.0,5.0,2.0,2.6666666666666665,3049.4772000000003,Large Profit
S01044,10/6/17,Donald Wayne,Peet's Coffee,LVG Item,3671.5798,6330.31,United States,NewJersey,1.0,2.0,5.0,2.6666666666666665,2658.7302000000004,Large Profit
S01045,9/21/17,Donald Wayne,McLendon's Hardware,MBX Item,2177.006,5883.8,United States,Pennsylvania,3.0,5.0,4.0,4.0,3706.7940000000003,Large Profit
S01046,7/4/18,Donald Wayne,Solar and Wind Inc.,ULJ Item,3442.4258,5834.62,United States,Maine,2.0,2.0,4.0,2.6666666666666665,2392.1942,Large Profit
S01047,9/24/18,Donald Wayne,Amazon.com,AVV Item,2393.388,5318.64,United States,NewHampshire,2.0,4.0,3.0,3.0,2925.2520000000004,Large Profit
S01048,3/25/18,Donald Wayne,Solar and Wind Inc.,WAS Item,3382.694,4974.55,United States,Vermont,4.0,4.0,4.0,4.0,1591.8560000000002,Medium Profit
S01049,1/20/19,Donald Wayne,The Economist,EYP Item,2705.4448,4664.56,United States,Massachusetts,5.0,4.0,1.0,3.3333333333333335,1959.1152000000002,Medium Profit
S01050,9/10/17,Donald Wayne,Peet's Coffee,KLA Item,2996.1375,3994.85,United States,RhodeIsland,3.0,5.0,4.0,4.0,998.7125000000001,Medium Profit
S01051,4/15/19,Donald Wayne,Costco,WCX Item,1182.0464,3194.72,United States,Connecticut,2.0,5.0,4.0,3.6666666666666665,2012.6735999999999,Large Profit
S01052,2/4/18,Donald Wayne,Home Depot,GBI Item,2044.8008,3007.06,United States,NewYork,4.0,5.0,3.0,4.0,962.2592,Medium Profit
S01053,1/1/19,Donald Wayne,Nature Company,OTA Item,727.4826,1691.82,United States,NewJersey,5.0,2.0,3.0,3.3333333333333335,964.3373999999999,Medium Profit
S01054,11/19/18,Donald Wayne,Costco,AKY Item,1193.4675,1591.29,United States,Pennsylvania,4.0,1.0,3.0,2.6666666666666665,397.8225,Small Profit
S01055,4/20/18,Donald Wayne,ExcelIsVeryFun.com,HAK Item,640.6633,1085.87,United States,Maine,4.0,5.0,4.0,4.333333333333333,445.20669999999984,Small Profit
S01056,5/14/19,Donald Wayne,Solar and Wind Inc.,FNY Item,692.4675,923.29,United States,NewHampshire,5.0,3.0,1.0,3.0,230.8225,Small Profit
S01057,1/20/19,Donald Wayne,ExcelIsVeryFun.com,CIH Item,669.45,892.6,United States,Vermont,1.0,4.0,1.0,2.0,223.14999999999998,Small Profit
S01058,6/7/19,Donald Wayne,Amazon.com,ALY Item,391.896,870.88,United States,Massachusetts,3.0,1.0,4.0,2.6666666666666665,478.984,Small Profit
S01059,11/10/17,Donald Wayne,Solar and Wind Inc.,QVV Item,335.8816,781.12,United States,RhodeIsland,2.0,1.0,4.0,2.3333333333333335,445.2384,Small Profit
S01060,11/30/18,Donald Wayne,Sherman Williams,GVC Item,218.4443,508.01,United States,Connecticut,2.0,3.0,5.0,3.3333333333333335,289.5657,Small Profit
S01061,2/28/19,Donald Wayne,The Economist,SFA Item,206.6925,275.59,United States,NewYork,3.0,4.0,1.0,2.6666666666666665,68.89749999999998,Small Profit
S01062,7/15/17,Hassan M,Google,DMP Item,5481.2945,9965.99,United States,NewJersey,1.0,1.0,3.0,1.6666666666666667,4484.6955,Large Profit
S01063,5/2/18,Hassan M,Home Depot,EAR Item,4384.4175,9743.15,United States,Pennsylvania,3.0,2.0,4.0,3.0,5358.7325,Large Profit
S01064,10/24/18,Hassan M,Home Depot,UHX Item,5543.002,9556.9,United States,Maine,3.0,4.0,1.0,2.6666666666666665,4013.8979999999992,Large Profit
S01065,8/30/18,Hassan M,Costco,QTZ Item,8815.91865,9428.79,United States,NewHampshire,5.0,3.0,2.0,3.3333333333333335,612.8713500000013,Medium Profit
S01066,8/28/17,Hassan M,Solar and Wind Inc.,JZM Item,7898.9152,8976.04,United States,Vermont,3.0,2.0,2.0,2.3333333333333335,1077.1248000000005,Medium Profit
S01067,1/6/19,Hassan M,Sherman Williams,DIP Item,6567.72,8756.96,United States,Massachusetts,5.0,5.0,5.0,5.0,2189.239999999999,Large Profit
S01068,4/7/19,Hassan M,Home Depot,UJN Item,3150.2799,8514.27,United States,RhodeIsland,3.0,5.0,3.0,3.6666666666666665,5363.990100000001,Large Profit
S01069,5/12/19,Hassan M,Home Depot,DRO Item,4764.9842,8215.49,United States,Connecticut,4.0,4.0,3.0,3.6666666666666665,3450.5058,Large Profit
S01070,3/15/18,Hassan M,Amazon.com,KEI Item,3491.8709,8120.63,United States,NewYork,3.0,5.0,4.0,4.0,4628.7591,Large Profit
S01071,8/12/18,Hassan M,Home Depot,BYU Item,6141.74,6979.25,United States,NewJersey,4.0,2.0,3.0,3.0,837.5100000000002,Medium Profit
S01072,1/28/18,Hassan M,Solar and Wind Inc.,SMX Item,4035.8836,6958.42,United States,Pennsylvania,4.0,5.0,3.0,4.0,2922.5364,Large Profit
S01073,1/7/18,Hassan M,Yahoo,ZBJ Item,2851.1775,6335.95,United States,Maine,2.0,2.0,1.0,1.6666666666666667,3484.7725,Large Profit
S01074,9/2/18,Hassan M,Yahoo,CNN Item,4357.245,5809.66,United States,NewHampshire,2.0,4.0,1.0,2.3333333333333335,1452.415,Medium Profit
S01075,12/30/17,Hassan M,McLendon's Hardware,ACP Item,2150.9675,5002.25,United States,Vermont,2.0,3.0,3.0,2.6666666666666665,2851.2825,Large Profit
S01076,8/29/17,Hassan M,McLendon's Hardware,VDD Item,3729.2025,4972.27,United States,Massachusetts,3.0,1.0,2.0,2.0,1243.0675000000006,Medium Profit
S01077,1/22/18,Hassan M,The Economist,ZXI Item,2033.1518,4728.26,United States,RhodeIsland,1.0,5.0,4.0,3.3333333333333335,2695.1082,Large Profit
S01078,12/17/18,Hassan M,Yahoo,YCR Item,1693.786,4577.8,United States,Connecticut,2.0,3.0,2.0,2.3333333333333335,2884.014,Large Profit
S01079,8/18/18,Hassan M,McLendon's Hardware,POX Item,4025.1112,4573.99,United States,NewYork,3.0,5.0,1.0,3.0,548.8788,Medium Profit
S01080,3/6/19,Hassan M,Yahoo,CMW Item,1880.9748,4374.36,United States,NewJersey,3.0,3.0,4.0,3.3333333333333335,2493.3851999999997,Large Profit
S01081,11/27/17,Hassan M,Sherman Williams,ODY Item,4085.2581,4369.26,United States,Pennsylvania,3.0,5.0,2.0,3.3333333333333335,284.0019000000002,Small Profit
S01082,6/18/18,Hassan M,The Economist,NMK Item,2042.1115,3712.93,United States,Maine,5.0,1.0,3.0,3.0,1670.8184999999999,Medium Profit
S01083,5/15/18,Hassan M,Sherman Williams,WJE Item,2720.7565,2909.9,United States,NewHampshire,5.0,4.0,3.0,4.0,189.14350000000013,Small Profit
S01084,6/21/18,Hassan M,Whole Foods,LXW Item,1874.012,2755.9,United States,Vermont,4.0,5.0,4.0,4.333333333333333,881.8880000000001,Medium Profit
S01085,4/4/19,Hassan M,Yahoo,KDX Item,1231.7985,2737.33,United States,Massachusetts,5.0,3.0,3.0,3.6666666666666665,1505.5314999999998,Medium Profit
S01086,5/4/18,Hassan M,Solar and Wind Inc.,LII Item,2339.48,2658.5,United States,RhodeIsland,3.0,4.0,3.0,3.3333333333333335,319.02,Small Profit
S01087,1/21/19,Hassan M,Home Depot,ELN Item,1438.404,2615.28,United States,Connecticut,5.0,3.0,2.0,3.3333333333333335,1176.8760000000002,Medium Profit
S01088,2/16/18,Hassan M,Solar and Wind Inc.,YHW Item,2235.2264,2540.03,United States,NewYork,3.0,3.0,1.0,2.3333333333333335,304.8036000000002,Small Profit
S01089,3/28/18,Hassan M,Amazon.com,OAA Item,2294.3591,2453.86,United States,NewJersey,4.0,1.0,1.0,2.0,159.5009,Small Profit
S01090,5/10/19,Hassan M,Peet's Coffee,ARF Item,637.4471,1722.83,United States,Pennsylvania,3.0,1.0,3.0,2.3333333333333335,1085.3829,Medium Profit
S01091,2/17/18,Hassan M,Solar and Wind Inc.,JLY Item,729.1381,1695.67,United States,Maine,4.0,4.0,3.0,3.6666666666666665,966.5319000000001,Medium Profit
S01092,9/12/17,Hassan M,ExcelIsVeryFun.com,IYF Item,1467.43575,1569.45,United States,NewHampshire,4.0,3.0,5.0,4.0,102.01424999999995,Small Profit
S01093,11/18/18,Hassan M,Whole Foods,HFB Item,1059.2836,1557.77,United States,Vermont,1.0,4.0,4.0,3.0,498.4864,Small Profit
S01094,8/11/17,Hassan M,ExcelIsVeryFun.com,LMR Item,326.7766,883.18,United States,Massachusetts,1.0,4.0,4.0,3.0,556.4033999999999,Medium Profit
S01095,5/4/18,Hassan M,Yahoo,NLI Item,424.6825,772.15,United States,RhodeIsland,1.0,2.0,4.0,2.3333333333333335,347.4675,Small Profit
S01096,5/18/19,Hassan M,Peet's Coffee,DML Item,406.2465,738.63,United States,Connecticut,4.0,5.0,1.0,3.3333333333333335,332.38349999999997,Small Profit
S01097,2/2/19,Hassan M,ExcelIsVeryFun.com,KAE Item,7.4104,12.56,United States,NewYork,5.0,5.0,4.0,4.666666666666667,5.1496,Small Profit
S01098,10/30/17,Michael G,Sherman Williams,OJK Item,4481.1405,9958.09,United States,NewJersey,4.0,2.0,2.0,2.6666666666666665,5476.9495,Large Profit
S01099,2/4/19,Michael G,The Economist,TPL Item,3381.4929,9139.17,United States,Pennsylvania,3.0,5.0,3.0,3.6666666666666665,5757.6771,Large Profit
S01100,7/28/17,Michael G,Solar and Wind Inc.,OPA Item,4020.66,8934.8,United States,Maine,1.0,3.0,4.0,2.6666666666666665,4914.139999999999,Large Profit
S01101,2/13/19,Michael G,Whole Foods,DDC Item,5856.6904,8612.78,United States,NewHampshire,2.0,2.0,2.0,2.0,2756.0896000000002,Large Profit
S01102,9/29/17,Michael G,Peet's Coffee,NMF Item,4854.4028,8369.66,United States,Vermont,1.0,5.0,4.0,3.3333333333333335,3515.2572,Large Profit
S01103,2/25/18,Michael G,Sherman Williams,UJX Item,4688.1922,8083.09,United States,Massachusetts,4.0,3.0,2.0,3.0,3394.8977999999997,Large Profit
S01104,9/20/18,Michael G,Google,THP Item,4646.177,8010.65,United States,RhodeIsland,5.0,1.0,1.0,2.3333333333333335,3364.473,Large Profit
S01105,6/9/19,Michael G,Office Depot,GNN Item,4426.8998,7503.22,United States,Connecticut,2.0,2.0,1.0,1.6666666666666667,3076.3202,Large Profit
S01106,7/19/18,Michael G,Amazon.com,BTR Item,5064.1164,7447.23,United States,NewYork,3.0,1.0,2.0,2.0,2383.1135999999997,Large Profit
S01107,12/23/17,Michael G,Yahoo,LGZ Item,4064.72,7390.4,United States,NewJersey,1.0,5.0,3.0,3.0,3325.68,Large Profit
S01108,9/10/18,Michael G,The Economist,GIE Item,4252.937,7332.65,United States,Pennsylvania,2.0,2.0,2.0,2.0,3079.7129999999997,Large Profit
S01109,9/2/18,Michael G,Peet's Coffee,LPL Item,2929.3275,5326.05,United States,Maine,5.0,4.0,2.0,3.6666666666666665,2396.7225000000003,Large Profit
S01110,5/21/18,Michael G,Costco,AAK Item,2149.3636,4998.52,United States,NewHampshire,4.0,5.0,5.0,4.666666666666667,2849.1564000000003,Large Profit
S01111,5/17/19,Michael G,Solar and Wind Inc.,JZS Item,2764.396,4766.2,United States,Vermont,3.0,2.0,1.0,2.0,2001.8039999999996,Large Profit
S01112,6/22/17,Michael G,Office Depot,VYP Item,2687.9694,4634.43,United States,Massachusetts,1.0,2.0,5.0,2.6666666666666665,1946.4606000000003,Medium Profit
S01113,12/15/17,Michael G,The Economist,CNK Item,1838.2328,4274.96,United States,RhodeIsland,4.0,2.0,3.0,3.0,2436.7272000000003,Large Profit
S01114,9/23/18,Michael G,Nature Company,NMO Item,2421.242,3560.65,United States,Connecticut,1.0,3.0,4.0,2.6666666666666665,1139.408,Medium Profit
S01115,9/23/18,Michael G,Amazon.com,GYH Item,2280.1692,3353.19,United States,NewYork,2.0,2.0,2.0,2.0,1073.0208000000002,Medium Profit
S01116,10/11/17,Michael G,Amazon.com,LSP Item,1496.8125,3326.25,United States,NewJersey,3.0,2.0,5.0,3.3333333333333335,1829.4375,Medium Profit
S01117,11/9/18,Michael G,Nature Company,ROR Item,2245.1492,3301.69,United States,Pennsylvania,1.0,5.0,5.0,3.6666666666666665,1056.5408000000002,Medium Profit
S01118,2/25/18,Michael G,Office Depot,JNE Item,2947.35375,3152.25,United States,Maine,4.0,5.0,4.0,4.333333333333333,204.89624999999978,Small Profit
S01119,5/15/19,Michael G,Whole Foods,WXP Item,1018.2511,2752.03,United States,NewHampshire,1.0,4.0,2.0,2.3333333333333335,1733.7789000000002,Medium Profit
S01120,2/8/18,Michael G,Costco,IWJ Item,2180.0416,2477.32,United States,Vermont,3.0,3.0,5.0,3.6666666666666665,297.27840000000015,Small Profit
S01121,6/24/18,Michael G,Yahoo,HVH Item,1264.4821,2143.19,United States,Massachusetts,5.0,1.0,1.0,2.3333333333333335,878.7079000000001,Medium Profit
S01122,12/30/17,Michael G,Sherman Williams,PVA Item,1309.4025,1745.87,United States,RhodeIsland,2.0,2.0,5.0,3.0,436.4675,Small Profit
S01123,6/17/17,Michael G,Solar and Wind Inc.,UQS Item,998.0263,1691.57,United States,Connecticut,1.0,1.0,1.0,1.0,693.5437,Medium Profit
S01124,11/16/18,Michael G,McLendon's Hardware,PYA Item,816.1702,1407.19,United States,NewYork,5.0,1.0,5.0,3.6666666666666665,591.0198,Medium Profit
S01125,5/26/19,Michael G,Sherman Williams,YER Item,194.821,354.22,United States,NewJersey,3.0,5.0,3.0,3.6666666666666665,159.39900000000003,Small Profit
S01126,11/14/17,Michael G,Whole Foods,TZJ Item,28.5383,48.37,United States,Pennsylvania,4.0,5.0,1.0,3.3333333333333335,19.831699999999998,Small Profit
S01127,1/24/19,Nikol M,Google,OZX Item,8339.5488,9476.76,United States,Maine,5.0,2.0,2.0,3.0,1137.2111999999997,Medium Profit
S01128,12/31/17,Nikol M,Yahoo,WPE Item,5394.145,9300.25,United States,NewHampshire,2.0,3.0,4.0,3.0,3906.1049999999996,Large Profit
S01129,8/18/18,Nikol M,Office Depot,QOF Item,5147.4362,8874.89,United States,Vermont,5.0,3.0,3.0,3.6666666666666665,3727.4537999999993,Large Profit
S01130,7/4/18,Nikol M,Whole Foods,VJY Item,6603.42,8804.56,United States,Massachusetts,3.0,4.0,1.0,2.6666666666666665,2201.1399999999994,Large Profit
S01131,2/23/18,Nikol M,The Economist,NUQ Item,5808.6212,8542.09,United States,RhodeIsland,5.0,5.0,4.0,4.666666666666667,2733.4688000000006,Large Profit
S01132,3/15/18,Nikol M,ExcelIsVeryFun.com,KMV Item,5708.7088,8395.16,United States,Connecticut,2.0,5.0,3.0,3.3333333333333335,2686.4511999999995,Large Profit
S01133,6/19/18,Nikol M,Google,BTK Item,4611.6785,8384.87,United States,NewYork,5.0,3.0,5.0,4.333333333333333,3773.191500000001,Large Profit
S01134,3/10/19,Nikol M,Home Depot,SZM Item,2963.2338,8008.74,United States,NewJersey,3.0,4.0,1.0,2.6666666666666665,5045.5062,Large Profit
S01135,7/27/18,Nikol M,Whole Foods,UIT Item,2690.7029,7272.17,United States,Pennsylvania,2.0,4.0,3.0,3.0,4581.4671,Large Profit
S01136,6/23/18,Nikol M,McLendon's Hardware,EJG Item,4777.3332,7025.49,United States,Maine,3.0,3.0,4.0,3.3333333333333335,2248.1567999999997,Large Profit
S01137,8/6/18,Nikol M,Office Depot,ITY Item,4509.1616,6631.12,United States,NewHampshire,1.0,3.0,3.0,2.3333333333333335,2121.9583999999995,Large Profit
